stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding
1,,вул. Наукова,49.805315,23.982380,1,0,,0
4,,вул. Щирецька,49.809358,23.982811,4,0,,0
5,,вул. Щирецька,49.809631,23.982508,5,0,,0
6,,Скнилівок,49.813249,23.984865,6,0,,0
7,,Скнилівок,49.813576,23.984716,7,0,,0
8,,Кульпарків,49.819345,23.987819,8,0,,0
9,,Кульпарків,49.818543,23.987785,9,0,,0
10,,вул. Антоновича,49.825558,23.990446,10,0,,0
11,,вул. Максима Залізняка,49.829853,23.998148,11,0,,0
12,,вул. Степана Бандери,49.834480,24.006872,12,0,,0
14,,вул. Устияновича,49.836353,24.015867,14,0,,0
15,,Університет ім. Івана Франка,49.839794,24.022354,15,0,,0
16,,вул. Степана Бандери,49.835619,24.005826,16,0,,0
17,,пл. Липнева,49.833405,24.001316,17,0,,0
18,,вул. Смаль-Стоцького,49.830633,23.995478,18,0,,0
19,,вул. Копистинського,49.829167,23.992228,19,0,,0
360,,Автовокзал,49.787581,24.014610,360,0,,0
361,,Автовокзал,49.787323,24.017054,361,0,,0
362,,вул. Михайла Максимовича,49.791456,24.015457,362,0,,0
363,,вул. Михайла Максимовича,49.792500,24.016159,363,0,,0
364,,вул. Скорини,49.797995,24.017359,364,0,,0
365,,вул. Скорини,49.797798,24.016798,365,0,,0
366,,вул. Стрийська - вул. Наукова,49.801411,24.017574,366,0,,0
367,,вул. Стрийська - вул. Хуторівка,49.802592,24.018371,367,0,,0
368,,вул. Івана Рубчака,49.805296,24.018210,368,0,,0
369,,вул. Івана Рубчака,49.805502,24.017763,369,0,,0
370,,вул. Тролейбусна,49.807373,24.007542,370,0,,0
371,,вул. Тролейбусна,49.807940,24.007459,371,0,,0
372,,вул. Володимира Великого,49.810440,24.001222,372,0,,0
373,,"Універмаг ""Океан""",49.810513,23.998134,373,0,,0
374,,"Універмаг ""Океан""",49.810870,23.996756,374,0,,0
375,,вул. Василя Симоненка,49.811158,23.991672,375,0,,0
376,,вул. Василя Симоненка,49.811497,23.990290,376,0,,0
377,,вул. Кульпарківська,49.812354,23.982133,377,0,,0
378,,вул. Кульпарківська,49.812101,23.982125,378,0,,0
379,,вул. Кульчицької,49.816687,23.972498,379,0,,0
380,,вул. Кульчицької,49.817348,23.971472,380,0,,0
381,,вул. Любінська,49.820015,23.969395,381,0,,0
382,,вул. Любінська,49.819630,23.970020,382,0,,0
384,,вул. Кричевського,49.822841,23.965338,384,0,,0
385,,вул. Кричевського,49.822563,23.965690,385,0,,0
386,,"завод ""Лорта""",49.824051,23.955696,386,0,,0
387,,"завод ""Лорта""",49.824303,23.956087,387,0,,0
388,,вул. Ряшівська,49.826971,23.954443,388,0,,0
389,,вул. Ряшівська,49.826837,23.955013,389,0,,0
571,,вул. Володимира Великого,49.809971,24.004592,571,0,,0
572,,Автобусний завод,49.808476,24.019371,572,0,,0
573,,Автобусний завод,49.807844,24.018989,573,0,,0
574,,Податкова,49.815135,24.020077,574,0,,0
575,,Податкова,49.814955,24.019663,575,0,,0
576,,Дитяча залізниця,49.820244,24.020444,576,0,,0
577,,Дитяча залізниця,49.820536,24.020205,577,0,,0
578,,Парк Культури,49.824141,24.020609,578,0,,0
579,,Парк Культури,49.825161,24.022980,579,0,,0
580,,Стрийський ринок,49.829432,24.032263,580,0,,0
581,,Стрийський ринок,49.829826,24.032480,581,0,,0
582,,вул. Шота Руставелі,49.833832,24.035483,582,0,,0
583,,вул. Шота Руставелі,49.834093,24.035321,583,0,,0
584,,вул. Шота Руставелі,49.834150,24.035773,584,0,,0
815,,станція Скнилів,49.822090,23.936327,815,0,,0
816,,вул. Авіаційна,49.824783,23.939415,816,0,,0
817,,Церква Воскресіння Господнього,49.826851,23.946518,817,0,,0
818,,Церква Воскресіння Господнього,49.827030,23.949112,818,0,,0
819,,вул. Вільхова,49.828777,23.957287,819,0,,0
820,,вул. Вільхова,49.828773,23.958370,820,0,,0
821,,вул. Патона,49.823220,23.960577,821,0,,0
822,,вул. Патона,49.822972,23.961421,822,0,,0
823,,вул. Вівсяна,49.829819,23.962954,823,0,,0
824,,вул. Вівсяна,49.829870,23.964616,824,0,,0
825,,Мотозавод,49.830608,23.967394,825,0,,0
826,,Мотозавод,49.830650,23.969151,826,0,,0
827,,вул. Окружна,49.832549,23.978527,827,0,,0
828,,вул. Окружна,49.832544,23.979101,828,0,,0
829,,вул. Народна,49.833427,23.984559,829,0,,0
830,,вул. Народна,49.833771,23.985237,830,0,,0
831,,вул. Смаль-Стоцького,49.835323,23.994919,831,0,,0
832,,"ТРЦ ""Скриня""",49.835602,23.994720,832,0,,0
835,,пл. Кропивницького,49.836441,24.005630,835,0,,0
977,,Аеропорт,49.816887,23.955738,977,0,,0
978,,вул. Кричевського,49.818909,23.963596,978,0,,0
979,,вул. Кричевського,49.819265,23.965152,979,0,,0
980,,вул. Виговського,49.820642,23.968298,980,0,,0
981,,вул. Виговського,49.820835,23.969820,981,0,,0
982,,вул. Караджича,49.822639,23.974497,982,0,,0
983,,вул. Караджича,49.822155,23.972683,983,0,,0
984,,вул. Яворницького,49.823981,23.976722,984,0,,0
985,,вул. Зоряна,49.824895,23.979121,985,0,,0
1428,,вул. Йосипа Сліпого,49.830790,24.043197,1428,0,,0
1429,,вул. Водогінна,49.826292,24.043500,1429,0,,0
1431,,вул. Кримська,49.823897,24.051638,1431,0,,0
1432,,вул. Кримська,49.823476,24.052249,1432,0,,0
1433,,"стадіон ""Україна""",49.822357,24.054464,1433,0,,0
1434,,вул. Дністерська,49.817635,24.059994,1434,0,,0
1435,,вул. Дністерська,49.817753,24.059401,1435,0,,0
1436,,вул. Бузкова,49.813616,24.060373,1436,0,,0
1437,,вул. Бузкова,49.813625,24.060068,1437,0,,0
1438,,Автостанція №5,49.807529,24.061396,1438,0,,0
1439,,вул. Пасічна,49.806080,24.062312,1439,0,,0
1440,,вул. Зубрівська,49.801524,24.065899,1440,0,,0
1442,,вул. Сихівська,49.798153,24.071753,1442,0,,0
1443,,вул. Сихівська,49.796911,24.072440,1443,0,,0
1444,,вул. Вуглецька,49.795676,24.073642,1444,0,,0
1445,,вул. Надійна,49.787409,24.075211,1445,0,,0
1446,,вул. Надійна,49.787853,24.075312,1446,0,,0
1447,,станція Сихів,49.786247,24.075653,1447,0,,0
1448,,станція Сихів,49.786129,24.076428,1448,0,,0
1630,,вул. Сяйво,49.836809,23.976745,1630,0,,0
1631,,вул. Сяйво,49.837587,23.977305,1631,0,,0
1632,,вул. Широка,49.842138,23.978979,1632,0,,0
1633,,вул. Широка,49.842828,23.978782,1633,0,,0
1634,,вул. Олешківська,49.842056,23.973492,1634,0,,0
1635,,вул. Низинна,49.842239,23.971708,1635,0,,0
1636,,Церква Вознесіння,49.841714,23.968567,1636,0,,0
1637,,Церква Вознесіння,49.842208,23.967849,1637,0,,0
1638,,Залізнична поліклініка,49.844550,23.966601,1638,0,,0
1639,,Залізнична поліклініка,49.845577,23.966920,1639,0,,0
1640,,вул. Суботівська,49.847683,23.965361,1640,0,,0
1867,,вул. Зернова,49.846336,24.025148,1867,0,,0
1868,,пл. 700-річчя Львова,49.849586,24.024311,1868,0,,0
1869,,БК ім. Гната Хоткевича,49.851177,24.024429,1869,0,,0
1871,,вул. Хімічна,49.854420,24.022955,1871,0,,0
1872,,вул. Хімічна,49.854259,24.022707,1872,0,,0
1873,,Шевченківська адміністрація,49.856074,24.021731,1873,0,,0
1874,,Шевченківська адміністрація,49.857733,24.021338,1874,0,,0
1875,,Шевченківська адміністрація,49.857833,24.020691,1875,0,,0
1876,,вул. Торф`яна,49.861730,24.018580,1876,0,,0
1877,,вул. Торф`яна,49.862564,24.018702,1877,0,,0
1878,,вул. Варшавська,49.865886,24.016999,1878,0,,0
1879,,вул. Варшавська,49.866459,24.016106,1879,0,,0
1880,,вул. Гетьмана Мазепи,49.869304,24.025031,1880,0,,0
1881,,вул. Гетьмана Мазепи,49.869597,24.025497,1881,0,,0
1882,,вул. Пилипа Орлика,49.870585,24.031456,1882,0,,0
1883,,вул. Пилипа Орлика,49.870491,24.032578,1883,0,,0
1884,,Поліклініка №2,49.871812,24.038945,1884,0,,0
1885,,Поліклініка №2,49.871696,24.039510,1885,0,,0
1886,,вул. Плугова,49.872364,24.043549,1886,0,,0
1887,,вул. Плугова,49.872639,24.043907,1887,0,,0
1888,,вул. Грінченка,49.873325,24.050205,1888,0,,0
2051,,Залізничний вокзал,49.839565,23.995821,2051,0,,0
2053,,Приміський вокзал,49.837664,24.000579,2053,0,,0
2054,,Церква святих Ольги та Єлизавети,49.836571,24.004386,2054,0,,0
2055,,Церква святих Ольги та Єлизавети,49.836248,24.004353,2055,0,,0
2056,,вул. Русових,49.834846,24.006834,2056,0,,0
2057,,вул. Коновальця,49.834816,24.009371,2057,0,,0
2058,,Львівська політехніка,49.834763,24.015154,2058,0,,0
2060,,Головна Пошта,49.836437,24.022356,2060,0,,0
2061,,Головна Пошта,49.836803,24.022001,2061,0,,0
2062,,вул. Петра Дорошенка,49.839714,24.026134,2062,0,,0
2063,,вул. Петра Дорошенка,49.840145,24.027176,2063,0,,0
2065,,пл. Ринок,49.841406,24.032178,2065,0,,0
2066,,вул. Руська,49.841923,24.034868,2066,0,,0
2067,,вул. Руська,49.841911,24.034332,2067,0,,0
2069,,вул. Володимира Шухевича,49.836894,24.034829,2069,0,,0
2071,,вул. Зелена,49.834446,24.034435,2071,0,,0
2072,,вул. Саксаганського,49.834108,24.034178,2072,0,,0
2073,,пл. Івана Франка,49.830574,24.032169,2073,0,,0
2074,,пл. Івана Франка,49.830101,24.031246,2074,0,,0
2075,,Парк Культури,49.830246,24.023870,2075,0,,0
2076,,Парк Культури,49.830238,24.023220,2076,0,,0
2077,,вул. Академіка Сахарова,49.832412,24.017749,2077,0,,0
2078,,вул. Академіка Сахарова,49.832649,24.017155,2078,0,,0
2079,,вул. Київська,49.832279,24.012495,2079,0,,0
2080,,вул. Київська,49.832432,24.011786,2080,0,,0
2081,,вул. Русових,49.834606,24.007417,2081,0,,0
222153_station,,вул. Академіка Сахарова,49.831792,24.017192,222153_station,1,,0
222154_station,,Львівська політехніка,49.834599,24.016065,222154_station,1,,0
222155_station,,вул. Степана Бандери,49.834527,24.016543,222155_station,1,,0
222156_station,,Львівська політехніка,49.834392,24.016049,222156_station,1,,0
222158_station,,вул. Котика,49.837431,24.059667,222158_station,1,,0
222159_station,,Приміський вокзал,49.837702,24.000206,222159_station,1,,0
222209_station,,Привокзальний ринок,49.836464,23.999341,222209_station,1,,0
222210_station,,Привокзальний ринок,49.836125,23.999374,222210_station,1,,0
222289_station,,вул. Василя Симоненка,49.804771,23.987280,222289_station,1,,0
222290_station,,вул. Василя Симоненка,49.805512,23.985890,222290_station,1,,0
222302_station,,вул. Аркаса,49.818258,24.003920,222302_station,1,,0
222303_station,,вул. Аркаса,49.817953,24.003255,222303_station,1,,0
222399_station,,Театр ім. Лесі Українки,49.842307,24.015437,222399_station,1,,0
222400_station,,Церква Анни,49.842836,24.017170,222400_station,1,,0
2438,,вул. Коновальця,49.824387,23.993244,2438,0,,0
2439,,вул. Коновальця,49.824371,23.993031,2439,0,,0
2440,,вул. Гординських,49.826683,23.996946,2440,0,,0
2441,,вул. Гординських,49.826984,23.997225,2441,0,,0
2442,,вул. Максима Залізняка,49.828403,23.999704,2442,0,,0
2443,,вул. Максима Залізняка,49.828979,24.000425,2443,0,,0
2444,,вул. Мельника,49.830666,24.003241,2444,0,,0
2445,,"Палац спорту ""Україна""",49.829983,24.005219,2445,0,,0
2446,,вул. Горбачевського,49.830219,24.007936,2446,0,,0
2447,,Міська лікарня №5,49.830822,24.008854,2447,0,,0
2448,,вул. Київська,49.831959,24.011402,2448,0,,0
2452,,пл. Митна,49.839714,24.037426,2452,0,,0
2453,,пл. Митна,49.839821,24.037905,2453,0,,0
2454,,вул. Чехова,49.840260,24.043135,2454,0,,0
2455,,вул. Чехова,49.840046,24.042749,2455,0,,0
2457,,Обласна клінічна лікарня,49.839970,24.049046,2457,0,,0
2458,,Шевченківський Гай,49.838680,24.053980,2458,0,,0
2459,,Шевченківський Гай,49.838707,24.054398,2459,0,,0
2460,,вул. Котика,49.837189,24.060366,2460,0,,0
2462,,вул. Пасічна,49.835138,24.067884,2462,0,,0
2617,,"ринок ""Південний""",49.813675,23.976862,2617,0,,0
2618,,"ринок ""Південний""",49.813536,23.976617,2618,0,,0
2619,,вул. Окружна,49.827376,23.983153,2619,0,,0
2620,,Аквапарк,49.807148,23.999023,2620,0,,0
2621,,Аквапарк,49.807157,23.998875,2621,0,,0
2622,,вул. Бойчука,49.813019,24.000462,2622,0,,0
2623,,вул. Бойчука,49.813633,24.000879,2623,0,,0
2626,,вул. Шумського,49.822681,24.006603,2626,0,,0
2627,,вул. Шумського,49.822525,24.006630,2627,0,,0
2628,,вул. Івана Горбачевського,49.827164,24.011120,2628,0,,0
2629,,вул. Івана Горбачевського,49.827404,24.011286,2629,0,,0
2631,,Трамвайне депо,49.832062,24.017750,2631,0,,0
2632,,пл. Соборна,49.838123,24.034927,2632,0,,0
2746,,вул. Тор`яна,49.861421,24.026400,2746,0,,0
2747,,вул. Гайдамацька,49.854424,24.028273,2747,0,,0
2748,,БК ім. Гната Хоткевича,49.852295,24.027473,2748,0,,0
2749,,вул. Під Дубом,49.850258,24.026882,2749,0,,0
2751,,пл. Старий Ринок,49.846815,24.028685,2751,0,,0
2752,,пл. Старий Ринок,49.846251,24.029316,2752,0,,0
2753,,вул. Підвальна,49.842734,24.034950,2753,0,,0
2754,,вул. Підвальна,49.842434,24.035181,2754,0,,0
3122,,Трамвайне депо №2,49.858356,24.042770,3122,0,,0
3123,,Трамвайне депо №2,49.857922,24.042765,3123,0,,0
3125,,"Фабрика ""Світанок""",49.862038,24.043833,3125,0,,0
3126,,"Фабрика ""Світанок""",49.862572,24.044192,3126,0,,0
3542,,вул. Під Голоском,49.870571,24.003572,3542,0,,0
3544,,Школа №23,49.865402,24.011114,3544,0,,0
3545,,Школа №23,49.865498,24.011045,3545,0,,0
3546,,"ринок ""Галицьке перехрестя""",49.873693,24.060354,3546,0,,0
3549,,вул. Грінченка,49.868466,24.056344,3549,0,,0
3550,,Автостанція №2,49.865165,24.050964,3550,0,,0
3551,,Автостанція №2,49.864862,24.051683,3551,0,,0
3552,,вул. Липинського - вул. Миколайчука,49.865292,24.043612,3552,0,,0
3554,,БТІ,49.864944,24.040705,3554,0,,0
3555,,БТІ,49.864850,24.042034,3555,0,,0
3556,,вул. Бетховена,49.863457,24.032637,3556,0,,0
3557,,вул. Бетховена,49.863567,24.033533,3557,0,,0
3559,,вул. Замарстинівська,49.860559,24.027664,3559,0,,0
3561,,пр. В`ячеслава Чорновола,49.846617,24.025657,3561,0,,0
3563,,пл. Різні,49.845501,24.026070,3563,0,,0
3564,,пл. Галицька,49.839252,24.032534,3564,0,,0
3741,,"ТЦ ""METRO""",49.821618,23.918417,3741,0,,0
3743,,Торгові центри,49.822711,23.924234,3743,0,,0
3744,,Торгові центри,49.822557,23.925238,3744,0,,0
3745,,вул. Станційна,49.823475,23.930123,3745,0,,0
3746,,вул. Станційна,49.823533,23.928880,3746,0,,0
3747,,Цирк,49.840202,24.012514,3747,0,,0
3748,,Цирк,49.840252,24.012077,3748,0,,0
3749,,Церква святих Ольги та Єлизавети,49.837345,24.004755,3749,0,,0
3750,,пл. Кропивницького,49.837730,24.005587,3750,0,,0
3751,,Театр ім. Лесі Українки,49.841858,24.016497,3751,0,,0
3753,,вул. Театральна,49.844815,24.027795,3753,0,,0
3963,,"ТРЦ ""King Cross Leopolis""",49.774044,24.012466,3963,0,,0
4298,,Стрийський ринок,49.829477,24.032747,4298,0,,0
4303,,"ТРЦ ""Шувар""",49.799084,24.047815,4303,0,,0
4304,,"ТРЦ ""Шувар""",49.798979,24.049038,4304,0,,0
4305,,Дитяча поліклініка №4,49.797158,24.051456,4305,0,,0
4306,,Дитяча поліклініка №4,49.796467,24.053843,4306,0,,0
4307,,Кінотеатр ім. Довженка,49.794699,24.057675,4307,0,,0
4308,,"ТЦ ""ВАМ""",49.791980,24.058257,4308,0,,0
4309,,Поліклініка №4,49.790657,24.059241,4309,0,,0
4310,,Поліклініка №4,49.788750,24.058643,4310,0,,0
4311,,пр. Червоної Калини,49.785503,24.058821,4311,0,,0
4312,,пр. Червоної Калини,49.785142,24.059496,4312,0,,0
4517,,вул. Котика,49.837387,24.060404,4517,0,,0
4520,,вул. Яловець,49.835625,24.075476,4520,0,,0
4521,,Галицька лікарня,49.817679,24.130539,4521,0,,0
4522,,Галицька лікарня,49.817915,24.130433,4522,0,,0
4523,,Винники (вул. Галицька),49.817432,24.144094,4523,0,,0
4524,,Винники (вул. Галицька),49.817278,24.144192,4524,0,,0
4525,,Винники (Кільцева дорога),49.817860,24.157597,4525,0,,0
4526,,Винники (Кільцева дорога),49.817710,24.157869,4526,0,,0
4720,,м/н Рясне-2,49.875440,23.937965,4720,0,,0
4721,,вул. Величковського,49.875317,23.932463,4721,0,,0
4722,,вул. Величковського,49.875145,23.932434,4722,0,,0
4723,,вул. Панаса Сотника,49.872683,23.933203,4723,0,,0
4724,,вул. Панаса Сотника,49.872357,23.933800,4724,0,,0
4725,,вул. Стельмаха,49.870442,23.945509,4725,0,,0
4726,,вул. Стельмаха,49.870460,23.946272,4726,0,,0
4727,,м/н Рясне-1,49.868343,23.950856,4727,0,,0
4728,,м/н Рясне-1,49.868114,23.952616,4728,0,,0
4729,,Промисловий ринок,49.866402,23.956745,4729,0,,0
4730,,Промисловий ринок,49.866462,23.956389,4730,0,,0
4733,,вул. Єрошенка,49.848051,23.999830,4733,0,,0
4734,,вул. Єрошенка,49.848183,23.999844,4734,0,,0
4735,,вул. Турянського,49.846962,24.003250,4735,0,,0
4736,,вул. Турянського,49.847286,24.002569,4736,0,,0
4737,,вул. Ярослава Мудрого,49.844605,24.010710,4737,0,,0
4738,,вул. Ярослава Мудрого,49.844238,24.011215,4738,0,,0
4739,,Янівське кладовище,49.849725,23.994543,4739,0,,0
4740,,Янівське кладовище,49.850262,23.993535,4740,0,,0
4742,,Крупозавод,49.850979,23.991725,4742,0,,0
4743,,вул. Винниця,49.853770,23.985313,4743,0,,0
4744,,вул. Винниця,49.854004,23.984989,4744,0,,0
4745,,вул. Брюховицька,49.860225,23.970185,4745,0,,0
4746,,вул. Брюховицька,49.859850,23.970693,4746,0,,0
4904,,вул. Варшавська - вул. Панча,49.862160,24.007658,4904,0,,0
4908,,вул. Окуневського,49.856230,24.019439,4908,0,,0
4909,,Центр зайнятості,49.803920,23.996401,4909,0,,0
4910,,Центр зайнятості,49.804466,23.995163,4910,0,,0
4911,,вул. Княгині Ольги,49.803977,23.999752,4911,0,,0
4912,,вул. Тролейбусна,49.803430,24.005036,4912,0,,0
4914,,вул. Наукова - вул. Стрийська,49.802103,24.017357,4914,0,,0
4915,,вул. Хуторівка - вул. Стрийська,49.801704,24.018635,4915,0,,0
4916,,Духовна Семінарія,49.799805,24.035449,4916,0,,0
4917,,Духовна Семінарія,49.800196,24.035928,4917,0,,0
4918,,вул. Чукаріна,49.800735,24.040087,4918,0,,0
4919,,вул. Скрипника,49.783100,24.052120,4919,0,,0
5439,,с. Брюховичі,49.904769,23.926662,5439,0,,0
5441,,вул. Івасюка,49.901863,23.940369,5441,0,,0
5442,,вул. Івасюка,49.902011,23.940213,5442,0,,0
5443,,вул. Незалежності України,49.903656,23.939837,5443,0,,0
5444,,вул. Незалежності України,49.904404,23.939296,5444,0,,0
5447,,вул. Пляжна,49.905758,23.957384,5447,0,,0
5448,,вул. Пляжна,49.905616,23.957374,5448,0,,0
5449,,вул. Курортна,49.904346,23.959997,5449,0,,0
5450,,вул. Курортна,49.904488,23.960201,5450,0,,0
5451,,Кладовище,49.897491,23.964136,5451,0,,0
5452,,Кладовище,49.897381,23.963934,5452,0,,0
5453,,Замарстинів,49.871229,24.018575,5453,0,,0
5454,,Замарстинів,49.871305,24.018043,5454,0,,0
5706,,Автостанція №2,49.864135,24.052450,5706,0,,0
5708,,Торговельний центр,49.862286,24.051027,5708,0,,0
5709,,Торговельний центр,49.861927,24.050493,5709,0,,0
5710,,вул. Височана,49.858124,24.047501,5710,0,,0
5711,,вул. Височана,49.858120,24.047256,5711,0,,0
6045,,Залізничний вокзал,49.838867,23.995636,6045,0,,0
6046,,Поліклініка №5,49.826272,23.968002,6046,0,,0
6047,,Поліклініка №5,49.825863,23.967624,6047,0,,0
6321,,вул. Левандівська - вул. Широка,49.843015,23.980556,6321,0,,0
6322,,вул. Левандівська,49.848408,23.993977,6322,0,,0
6323,,вул. Левандівська,49.848450,23.994476,6323,0,,0
6847,,вул. Татарбунарська,49.854159,23.986167,6847,0,,0
6848,,вул. Татарбунарська,49.854103,23.986534,6848,0,,0
6849,,на вимогу,49.862049,23.993895,6849,0,,0
6850,,на вимогу,49.861889,23.992355,6850,0,,0
7227,,вул. Івана Кавалерідзе,49.794521,24.063332,7227,0,,0
7228,,вул. Івана Кавалерідзе,49.794621,24.065155,7228,0,,0
7229,,вул. Сихівська,49.797047,24.071817,7229,0,,0
7230,,вул. Луганська,49.804935,24.062704,7230,0,,0
7231,,Лікарня №8,49.811367,24.050735,7231,0,,0
7232,,Лікарня №8,49.811211,24.050518,7232,0,,0
7233,,вул. Угорська,49.810516,24.045492,7233,0,,0
7234,,вул. Угорська,49.810337,24.045433,7234,0,,0
7235,,вул. Карбишева,49.812259,24.042279,7235,0,,0
7236,,вул. Литвиненка,49.813778,24.042618,7236,0,,0
7237,,Церква Кирила і Мефодія,49.812893,24.038120,7237,0,,0
7238,,вул. Кибальчича,49.814018,24.035610,7238,0,,0
7239,,вул. Кибальчича,49.813770,24.035749,7239,0,,0
7241,,вул. Козельницька,49.816700,24.026630,7241,0,,0
7888,,Русалка Дністрова,49.836910,24.024166,7888,0,,0
7889,,вул. Джорджа Вашингтона,49.816039,24.062737,7889,0,,0
7890,,вул. Джорджа Вашингтона,49.815867,24.063000,7890,0,,0
7891,,Перинатальний центр,49.816145,24.069336,7891,0,,0
7892,,Перинатальний центр,49.815708,24.070388,7892,0,,0
7893,,"ТЦ ""Метро-2""",49.814482,24.076001,7893,0,,0
7894,,"ТЦ ""Метро-2""",49.814430,24.075333,7894,0,,0
7896,,Церква Благовіщення,49.817040,24.077416,7896,0,,0
7897,,Церква Благовіщення,49.818020,24.076559,7897,0,,0
7898,,вул. Ярошинської,49.821828,24.075175,7898,0,,0
7899,,вул. Ярошинської,49.822330,24.075373,7899,0,,0
7900,,вул. Медової Печери,49.826082,24.073425,7900,0,,0
7901,,вул. Медової Печери,49.825950,24.073159,7901,0,,0
7902,,вул. Медової Печери,49.826681,24.072903,7902,0,,0
7903,,вул. Каштанова,49.824686,24.079231,7903,0,,0
7904,,вул. Каштанова,49.824284,24.080023,7904,0,,0
7906,,вул. Майорівка,49.822975,24.084347,7906,0,,0
7907,,вул. Таджицька,49.830105,24.069063,7907,0,,0
7908,,вул. Таджицька,49.830711,24.068632,7908,0,,0
7909,,вул. Пасічна,49.834305,24.067807,7909,0,,0
7911,,Приміський вокзал,49.836285,23.996765,7911,0,,0
8255,,пл. Кропивницького,49.836901,24.005774,8255,0,,0
9083,,вул. Грінченка,49.872893,24.050210,9083,0,,0
9084,,вул. Грінченка,49.872481,24.050791,9084,0,,0
9086,,вул. Богданівська,49.840480,24.085700,9086,0,,0
9087,,вул. Старознесенська,49.848995,24.083223,9087,0,,0
9088,,вул. Старознесенська,49.849056,24.083368,9088,0,,0
9089,,Авторинок,49.854794,24.076021,9089,0,,0
9090,,Авторинок,49.854841,24.076232,9090,0,,0
9091,,вул. Польова,49.856971,24.063627,9091,0,,0
9093,,Церква Пресвятої Богородиці,49.855583,24.053644,9093,0,,0
9094,,Церква Пресвятої Богородиці,49.855518,24.053453,9094,0,,0
9097,,вул. Чигиринська,49.870628,24.055651,9097,0,,0
9098,,вул. Чигиринська,49.870609,24.055217,9098,0,,0
9099,,вул. Грінченка,49.872044,24.052311,9099,0,,0
9100,,Лікарня Швидкої Допомоги,49.875034,24.041412,9100,0,,0
9102,,Лікарня швидкої допомоги,49.876208,24.040742,9102,0,,0
9103,,вул. Щурата,49.879829,24.038145,9103,0,,0
9106,,Івана Кавалерідзе,49.792717,24.065565,9106,0,,0
9107,,на вимогу,49.792582,24.065421,9107,0,,0
9928,,Аквапарк,49.806553,23.999033,9928,0,,0
9929,,Аквапарк,49.807335,23.998653,9929,0,,0
9930,,вул. Бойчука,49.812250,23.999932,9930,0,,0
9931,,вул. Бойчука,49.812855,24.000706,9931,0,,0
9934,,вул. Шумського,49.823105,24.006727,9934,0,,0
9935,,вул. Шумського,49.823738,24.007708,9935,0,,0
9937,,вул. Княгині Ольги,49.826141,24.009308,9937,0,,0
9938,,вул. Академіка Сахарова,49.831646,24.016665,9938,0,,0
9939,,вул. Академіка Сахарова,49.832649,24.018593,9939,0,,0
9940,,вул. Брюховицька,49.860405,23.970827,9940,0,,0
10332,,"Товариство ""Провесінь-агроінвест""",49.842251,24.103924,10332,0,,0
10333,,Кладовище,49.841382,24.096472,10333,0,,0
10334,,Кладовище,49.841259,24.096270,10334,0,,0
10335,,вул. Богданівська,49.840286,24.084869,10335,0,,0
10336,,вул. Богданівська,49.840199,24.085983,10336,0,,0
12396,,вул. Кордуби,49.850974,24.045195,12396,0,,0
12397,,вул. Кордуби,49.850830,24.044943,12397,0,,0
12398,,вул. Заклинських,49.850935,24.049443,12398,0,,0
12399,,вул. Заклинських,49.850792,24.049818,12399,0,,0
13014,,вул. Лінкольна,49.864632,24.028265,13014,0,,0
13015,,вул. Лінкольна,49.864555,24.028414,13015,0,,0
14204,,вул. Руська,49.835487,24.121624,14204,0,,0
14205,,вул. Руська,49.835392,24.121576,14205,0,,0
14206,,на вимогу,49.839863,24.119274,14206,0,,0
14207,,на вимогу,49.839885,24.119081,14207,0,,0
14209,,Шевченківський Гай,49.838480,24.055557,14209,0,,0
14300,,Музей Івана Франка,49.822258,24.032255,14300,0,,0
15569,,вул. Кульчицької,49.817455,23.972651,15569,0,,0
15570,,Стоматологічна клініка №3,49.822079,23.979378,15570,0,,0
15571,,Стоматологічна клініка №3,49.821768,23.979430,15571,0,,0
15714,,с. Білогорща,49.845899,23.929515,15714,0,,0
15717,,вул. Роксоляни,49.843932,23.958584,15717,0,,0
15718,,вул. Роксоляни,49.843990,23.958304,15718,0,,0
15719,,вул. Естонська,49.846901,23.990344,15719,0,,0
15720,,вул. Естонська,49.846859,23.990660,15720,0,,0
16641,,вул. Бахматюка,49.834998,24.083582,16641,0,,0
16642,,вул. Бахматюка,49.834767,24.084329,16642,0,,0
16643,,вул. Дріжджова,49.834146,24.088110,16643,0,,0
16644,,вул. Дріжджова,49.833812,24.088813,16644,0,,0
16645,,Винниківське озеро,49.820655,24.112591,16645,0,,0
16646,,Винниківське озеро,49.820427,24.112669,16646,0,,0
16647,,Винники (вул. Івана Франка),49.808903,24.138176,16647,0,,0
16648,,Винники вул. Івана Франка,49.808835,24.138311,16648,0,,0
17439,,Пульмонологічний центр,49.782856,24.096758,17439,0,,0
17440,,Пульмонологічний центр,49.782948,24.096666,17440,0,,0
17956,,станція Сихів,49.785874,24.076172,17956,0,,0
20136,,станція Персенківка,49.810040,24.030195,20136,0,,0
20137,,станція Персенківка,49.809875,24.030497,20137,0,,0
20138,,вул. Козельницька,49.811378,24.023630,20138,0,,0
21937,,вул. Дунайська,49.816578,24.050754,21937,0,,0
21938,,вул. Дунайська,49.816647,24.050554,21938,0,,0
21939,,вул. Городницька,49.858593,24.026999,21939,0,,0
21940,,вул. Городницька,49.858429,24.027203,21940,0,,0
